id,fecha_siniestro,tipo_automovil,marca,modelo,lng,lat,day,month
33068,01-05-2011 00:00,Camioneta,Toyota,Hilux,-38.6085618,-3.767749,Sunday,May
33069,02-05-2011 00:00,Automovil,Toyota,Yaris gl,-70.5960396,-33.4384287,Monday,May
33070,01-05-2011 00:00,Camioneta,Nissan,Sentra ii xe,-6.9409905,38.8753755,Sunday,May
33071,29-04-2011 00:00,Station wagon,Hyundai,Tucson 2.7 gls at 4wd,-70.57877742,-33.38319449,Friday,April
33072,02-05-2011 00:00,Station wagon,Hyundai,Santa fe 2.0 gl 2wd crdi,14.5950756,36.9584183,Monday,May
33073,19-04-2011 00:00,Camioneta,Nissan,Navara se 4x4,-70.1524645,-20.2140656,Tuesday,April
33074,02-05-2011 00:00,Automovil,Suzuki,Swift 1.3 ga,-47.9661866,-1.7627032,Monday,May
33075,03-05-2011 00:00,Station wagon,Chevrolet,Optra ii ls nb 1.6 mt ac,-68.13377053,-38.92284185,Tuesday,May
33076,02-05-2011 00:00,Camioneta,Nissan,Navara se 4x4,-71.5624873,-34.03143,Monday,May
33077,03-05-2011 00:00,Camioneta,Nissan,Terrano,-90.6552149,43.861216,Tuesday,May
33078,21-04-2011 00:00,Camiones,Daihatsu,Camion delta y delta dh 3500 kgs,2.1598693,41.3827365,Thursday,April
33080,04-05-2011 00:00,Camioneta,Kia,Frontier 2.7 cargo van,-70.6716341,-33.4766698,Wednesday,May
33081,06-05-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-70.58980431,-33.45142819,Friday,May
33082,05-05-2011 00:00,Station wagon,Suzuki,Grand nomade,-117.1627713,32.7174209,Thursday,May
33083,05-05-2011 00:00,Automovil,Toyota,Yaris gli,-50.4230006,-22.655724,Thursday,May
33084,05-05-2011 00:00,Camioneta,Nissan,Terrano,-73.6524431,5.9639337999999995,Thursday,May
33085,07-05-2011 00:00,Station wagon,Suzuki,Grand nomade glx sport,-113.4229999,31.489,Saturday,May
33086,09-05-2011 00:00,Automovil,Chevrolet,Aveo iii hb 5p 1.4 base,-55.9118189,-27.4222267,Monday,May
33087,09-05-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl at abs 2ab,-70.61726173,-33.437915000000004,Monday,May
33088,09-05-2011 00:00,Station wagon,Honda,Cr-v lxs 2.4 aut 4x4,-70.64234391,-33.3805491,Monday,May
33089,09-05-2011 00:00,Station wagon,Hyundai,Tucson 2.0 gl mt 2wd,-95.3398134,29.7589896,Monday,May
33090,09-05-2011 00:00,Station wagon,Subaru,New outback 2.5 awd at uz,-3.643934,37.2406427,Monday,May
33091,10-05-2011 00:00,Automovil,Toyota,Yaris sedan xli,0.0561166,43.2231658,Tuesday,May
33092,07-05-2011 00:00,Automovil,Hyundai,Accent 1.5 gl ps (crdi),-73.0360482,-36.7887982,Saturday,May
33094,11-05-2011 00:00,Automovil,Suzuki,Swift gl,-59.21964603,-31.092464899999996,Wednesday,May
33095,07-05-2011 00:00,Furgon,Fiat,Fiorino,-70.58967137,-33.39474014,Saturday,May
33096,28-04-2011 00:00,Camioneta,Nissan,Navara 4x4 d/c diesel std,-70.6464438,-33.444523600000004,Thursday,April
33097,08-05-2011 00:00,Camioneta,Ford,Ranger,-69.1394752,-20.3007012,Sunday,May
33098,09-05-2011 00:00,Automovil,Nissan,V16,-80.483031,25.7759405,Monday,May
33100,11-05-2011 00:00,Furgon,Hyundai,Van h1 tci ps,-62.3022838,-31.972417600000004,Wednesday,May
33101,09-05-2011 00:00,Automovil,Kia motors,Cerato ex 1 6 mec.ac dab,-59.0337515,-27.4549268,Monday,May
33102,11-05-2011 00:00,Camioneta,Nissan,Navara se 4x4,-109.9668332,27.519666700000002,Wednesday,May
33103,10-05-2011 00:00,Automovil,Chevrolet,Aveo ii ls hb 3p 1.4 mt,-96.69515182,16.81614965,Tuesday,May
33104,11-05-2011 00:00,Camioneta,Nissan,Terrano,-70.60448562,-33.4292867,Wednesday,May
33105,11-05-2011 00:00,Station wagon,Subaru,Impreza 2.0 awd gl,-70.58031483,-33.37440937,Wednesday,May
33106,12-05-2011 00:00,Automovil,Chevrolet,Optra ii ls nb 1.6 mt ac,-70.66848761,-33.49883641,Thursday,May
33107,26-04-2011 00:00,Furgon,Hyundai,H-1 minibus tdi 12p sv,-90.59442802,14.6053514,Tuesday,April
33108,11-05-2011 00:00,Camioneta,Nissan,Terrano,-66.9061268,10.497193,Wednesday,May
33109,10-04-2011 00:00,Automovil,Jac,A 137 1.3 sport se,-72.513241,7.878361,Sunday,April
33110,13-05-2011 00:00,Station wagon,Suzuki,Grand vitara 2.0,-70.51305245,-33.40064865,Friday,May
33111,15-05-2011 00:00,Station wagon,Toyota,Rav4 std,5.9722713,6.607657499999999,Sunday,May
33112,16-05-2011 00:00,Automovil,Chevrolet,Aveo ii ls hb 3p 1.4 mt,-70.5461496,-33.446051399999995,Monday,May
33114,14-05-2011 00:00,Automovil,Suzuki,Swift 1.3 ga,28.6487661,44.033913,Saturday,May
33115,14-05-2011 00:00,Automovil,Toyota,Yaris gli,-105.4544518,36.941968,Saturday,May
33116,13-05-2011 00:00,Station wagon,Suzuki,Grand vitara glx sport,-70.69010671,-33.41030887,Friday,May
33117,17-05-2011 00:00,Automovil,Hyundai,Accent 1.5 gls,-72.9311897,-40.5787167,Tuesday,May
33118,06-04-2011 00:00,Camioneta,Chevrolet,Luv dmax cc 3.0d ac w/t,-70.58343262,-33.44880818,Wednesday,April
33119,18-05-2011 00:00,Station wagon,Toyota,Advantage rav4,-70.7355261,18.4547702,Wednesday,May
33120,17-05-2011 00:00,Station wagon,Toyota,Advantage rav4,-109.9668332,27.519666700000002,Tuesday,May
33121,09-05-2011 00:00,Station wagon,Suzuki,Grand nomade,-95.5621466,32.8414723,Monday,May
33123,14-05-2011 00:00,Camioneta,Great wall,Socool 4x2,-73.1445816,-36.8270407,Saturday,May
33124,18-05-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-58.7852362,-34.6950029,Wednesday,May
33125,17-05-2011 00:00,Camioneta,Nissan,Terrano,-70.64321143,-33.36550995,Tuesday,May
33126,15-05-2011 00:00,Camioneta,Nissan,Navara 4x2 d/c dies full,-70.1524645,-20.2140656,Sunday,May
33127,18-05-2011 00:00,Automovil,Hyundai,Getz 1.3 gl 1ab,-57.5482702,-37.9977224,Wednesday,May
33128,18-05-2011 00:00,Station wagon,Suzuki,Grand nomade,2.2795901,48.8535755,Wednesday,May
33129,18-05-2011 00:00,Automovil,Suzuki,Sx4 1.6 crossover,-70.57115209,-33.37434524,Wednesday,May
33130,18-05-2011 00:00,Camioneta,Mitsubishi,L200,-70.5980363,-33.399131800000006,Wednesday,May
33131,18-05-2011 00:00,Camioneta,Nissan,D21 d/c,-5.9409399,36.608177600000005,Wednesday,May
33132,27-04-2011 00:00,Station wagon,Toyota,Advantage rav4 s/lujo,-79.9671459,22.3956405,Wednesday,April
33133,14-05-2011 00:00,Camioneta,Nissan,Terrano,-71.1949787,-30.5842958,Saturday,May
33134,19-05-2011 00:00,Automovil,Toyota,Yaris xli,-70.6078904,-33.4362049,Thursday,May
33135,18-05-2011 00:00,Camioneta,Kia motors,Besta 2.7 ultra aero,-65.2751704,-24.2545155,Wednesday,May
33136,21-05-2011 00:00,Automovil,Suzuki,Swift 1 3 gl,-70.80196452,-33.5659833,Saturday,May
33137,21-05-2011 00:00,Automovil,Toyota,Yaris sport xli,-99.0992223,19.322594600000002,Saturday,May
33139,22-05-2011 00:00,Automovil,Toyota,Yaris xli,-0.211476025,51.49405695,Sunday,May
33142,26-05-2011 00:00,Automovil,Chevrolet,S10 off road ec 4.3 4wd,9.0990174,51.4835865,Thursday,May
33143,27-05-2011 00:00,Minibus,Hyundai,New h-1 gl 2.5 tci f.esc,-70.3857519,-23.588914000000003,Friday,May
33144,02-06-2011 00:00,Camioneta,Nissan,Terrano ax 4x4,4.1796065,49.0437143,Thursday,June
33146,31-03-2011 00:00,Camioneta,Nissan,D22 ax d/c,-47.0888099,-21.786305,Thursday,March
33147,02-06-2011 00:00,Camioneta,Nissan,D22 terrano dx s/c dsl,-70.69169967,-33.5142539,Thursday,June
33148,05-06-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-89.2923888,13.6919495,Sunday,June
33149,04-06-2011 00:00,Camioneta,Chevrolet,Luv work cc 2.8d,-77.0325098,-12.0519164,Saturday,June
33150,05-06-2011 00:00,Camioneta,Toyota,Hilux,-70.5049836,-33.394132899999995,Sunday,June
33151,10-06-2011 00:00,Camioneta,Nissan,Terrano pick up ax dies,-73.013119,-36.9398465,Friday,June
33152,08-06-2011 00:00,Automovil,Chevrolet,Optra ii ls nb 1.6 mt ac,-68.93477748,-46.53834734,Wednesday,June
33153,08-06-2011 00:00,Automovil,Nissan,Sentra 2.0,-66.2710779,18.468,Wednesday,June
33155,29-04-2011 00:00,Automovil,Kia motors,Rio 1.3 ls dh,-73.3479269,-40.3369125,Friday,April
33156,30-04-2011 00:00,Automovil,Hyundai,Accent 1.6 gls ac 3p full,-70.66404786,-33.45968573,Saturday,April
33157,29-04-2011 00:00,Automovil,Toyota,Yaris gl,-70.7774378,-33.731823799999994,Friday,April
33158,04-03-2011 00:00,Todo terreno,Kia motors,Frontier 2.7 plus c/s,-75.1797369,43.109421999999995,Friday,March
33159,28-04-2011 00:00,Otro,Otra,Otra,-70.5185395,-33.371240500000006,Thursday,April
33160,02-05-2011 00:00,Camioneta,Toyota,Hilux c/s,-64.1697059,-31.41888868,Monday,May
33161,03-05-2011 00:00,Automovil,Zotye,Hunter 1.3 l full,-65.20795638,-26.69685685,Tuesday,May
33162,02-05-2011 00:00,Automovil,Chevrolet,Aveo ii ls hb 3p 1.4 mt,144.6780052,-36.598609499999995,Monday,May
33163,02-05-2011 00:00,Automovil,Kia motors,Cerato ex 1 6 mec.ac dab,-79.3666964,-1.3397667,Monday,May
33164,03-05-2011 00:00,Todo terreno,Hyundai,Tucson 2.0 gl at abs 2ab,-90.7892689,40.016830999999996,Tuesday,May
33166,08-04-2011 00:00,Todo terreno,Suzuki,Grand nomade 2.0 glx spac,3.208049,43.3279877,Friday,April
33167,04-05-2011 00:00,Micro,Kawasaki,Ninja 250,-79.8499119,-6.7917569,Wednesday,May
33168,05-05-2011 00:00,Automovil,Peugeot,206 contact 1.6 aut.,148.0623408,-23.8807647,Thursday,May
33169,04-05-2011 00:00,Automovil,Suzuki,Swift 1 3 ga,-65.78224019,-47.3460126,Wednesday,May
